1	1 5 9 13 17 21 25 29 33 37 41 45 53 57 6 10 14 18 7 11 15 19 2 8 49 3 5 20 17 50 54 51 55 52 56 49 53 50 58 51 59 60 52 49 50 54 51 55 52 56 49 53 22 26 30 38 23 27 31 39 50 51 54 55 42 46 43 47 52 56 49 53 44 48 50 51 24 28 32 40 29 52 49 30 34 31 35 32 36 50 51 52 49 50 54 55 56 18 19 6 4 12 16 20 9 13 10 14
1	11 15 19 20 3 5 17 55 56 53 49 50 54 51 55 52 56 49 53 50 54 51 55 23 39 27 31 61 65 66 62 67 68 63 69 64 70 61 62 67 68 43 40 44 37 38 39 24 28 32 40 29 56 52 49 30 31 35 32 36 50 51 52 49 50 18 19 4 6 12 16 20
1	11 15 19 3 5 20 17 49 31 32 29 50 51 55 56 53 52 49 50 54 51 55 52 56 49 53 30 50 23 27 31 39 51 40 37 52 49 38 39 43 47 40 37 38 39 50 51 52 44 48 49 41 24 28 32 40 50 42 51 43 44 52 49 50 51 52 49 54 55 56 18 19 4 6 71 72 12 16 20 9 13 17 50 10 14 18
1	11 15 19 20 3 5 17 49 50 51 52 49 50 51 55 43 52 56 49 53 44 41 23 27 31 39 61 67 50 54 51 55 62 68 63 64 69 70 61 62 67 68 63 69 64 70 61 67 42 62 68 43 47 24 40 28 32 44 48 52 56 29 49 30 31 35 32 36 50 51 52 49 18 19 50 4 6 12 16 20 9 10 13 14
1	11 15 19 3 5 20 17 49 50 51 59 60 52 49 50 51 55 27 31 23 39 24 28 32 40 21 25 29 37 52 56 49 53 26 30 22 27 31 38 23 39 50 43 47 51 61 67 54 55 44 48 41 45 42 43 44 41 42 46 62 68 43 47 63 69 64 70 61 67 44 48 62 68 24 40 52 56 28 32 49 53 29 30 31 35 32 36 50 54 55 56 18 19 4 6 20 12 16
1	11 15 19 20 3 5 17 55 56 49 53 50 51 54 55 52 56 49 53 23 27 31 39 47 43 61 67 50 54 51 55 48 44 62 68 63 69 64 70 61 67 68 62 65 66 63 73 64 74 61 65 62 66 24 40 28 32 52 56 49 53 50 51 54 55 52 56 49 50 18 19 4 6 12 16 20
1	11 15 19 3 5 20 17 55 56 49 53 50 51 59 60 54 55 27 31 23 39 28 32 24 25 29 40 21 37 52 56 49 53 22 23 26 30 38 27 31 39 61 67 43 47 50 51 54 62 68 55 63 69 64 70 61 67 48 45 44 41 62 68 52 49 56 53 42 46 43 47 24 40 28 32 29 44 48 30 31 35 32 36 50 54 55 56 18 19 4 6 12 16 20
1	11 15 19 20 3 5 17 49 50 51 52 49 50 51 55 27 31 23 28 32 25 29 24 21 52 56 49 53 22 26 30 23 27 31 61 65 66 73 67 39 50 54 51 55 56 53 54 74 68 55 62 65 66 69 63 73 64 70 61 67 62 68 63 64 69 70 61 62 67 68 63 64 74 43 47 61 62 65 66 40 24 28 32 52 56 49 44 48 50 51 52 49 50 18 19 4 6 12 16 20 9 13 17 10 14 18
1	19 3 75 76 5 20 49 17 50 51 55 52 56 49 53 43 47 50 51 44 48 41 45 52 49 50 54 51 55 56 53 52 49 23 27 31 39 61 67 50 54 51 55 62 68 63 64 69 70 61 67 42 43 46 47 62 68 63 69 48 64 70 45 61 67 44 41 56 53 62 68 52 49 42 46 43 47 40 24 28 32 29 44 48 50 30 51 31 35 32 36 52 49 50 54 55 56 18 19 6 20 4 9 13 17 10 14 18
1	11 15 19 20 3 5 17 55 56 53 49 50 54 51 55 52 56 49 53 43 47 44 48 23 39 27 31 50 54 51 55 52 56 49 53 24 40 28 32 29 30 31 35 32 36 50 54 55 56 18 19 6 20 4 12 16 17 9 10 13 14 18
